브랜드,상품명,가격,리뷰수,상품평점,닉네임,리뷰,별점,날짜,맞춤정보,선택옵션,한줄평,스타일최고,구매욕상승,궁금증해소
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,di**,탄탄하고 부드럽고 좋아요! 밑단 잡아주는 것도 좋은데 안에 반팔티 레이어드해서 입으면 쭈글쭈글해져서 너무 추우면 목티 입거나 짧은 반팔티 입어야 될 것 같아요!,5,23.12.25,161cm·44kg·상의 44,멜란지그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,dh**,실제 색감과 가장 비슷한 것 같아요 근데 생각보다 정말 짧고..! 뭔가 핏이 애매해서.. 손이 많이 가진 않겠어요. 색깔이 문제인가.. 다른 색으로 교환할까 했는데 귀찮아서ㅜㅜ 그냥 입어보겠습니다,4,23.12.20,158cm·53kg·상의 66,오트밀,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면보다 밝아요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,ye**,색깔 이뽀용~~~ 그리고 기모도 느낌 너무 부드럽구 좋고 하나더살껄 생각할정도였어요 핏도 귀엽구 잘산거 같아요 !!,5,23.12.17,163cm·46kg·상의 44,매트차콜,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,wl**,"끈이없어서 너무 편하고 기모라 정말 따뜻해요!
여행 갈때 입었는데 너무 편해서 좋았어요
사이즈도 너무 크지도 작지도 않아서 좋네요",5,23.12.16,158cm·48kg·상의 55,오트밀,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,ck**,"키가 작다보니 총장이 조금 더 짧았으면 좋겠다는 생각이 들었어요, 허리를 잡아줘야 그나마 날씬해 보이는 체형인데  아쉬운 감이 있습니다 하지만 따땃하고 컬러가 예쁘니.. 🥲",4,23.12.16,159cm·60kg·상의 66,매트차콜,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,ev**,베이지사구 색상도 너무 마음에 들고 소재도 너무 폭닥폭닥 이쁜거에요 여리여리해보이구 그래서 베이비핑크도 바로 구매했어요 넘 진짜 넘 귀여워요,5,23.12.16,,베이비핑크,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,el**,생각보다도 귀여운 스타일이에요 한겨울엔 조금 춥겠지만 레이어드해서 입으면 추운날도 잘 입을 것 같아요~~ 다른색도 구매해야겠네요,5,23.12.14,157cm·49kg·상의 55,뮤트블루,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,ki**,길이도 좋고 가격 대비 퀄리티 괜찮아요 !! 기모 들어있어서 따뜻하기도 하네요! 평소에 편하게 잘 입을 것 같아용 추천!!,4,23.12.13,160cm·47kg·상의 44,멜란지그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,su**,"색이 좀 실물을 못담는데 뽀용하니 예쁜 하늘색입니다 
크롭기장 아니라 좋고 시보리얇게있는것두 포인트같아요!!!!",5,23.12.12,157cm·47kg·상의 44,뮤트블루,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,he**,두터운 후드예요 기모라 엄청따시게입을거같아요 편하게 트레이닝복이랑 입으려구요 색상도 딸기우유색이라 예쁩니다,5,23.12.08,166cm·56kg·상의 55,베이비핑크,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,yo**,"예전에 회색사고 진짜 잘입고 다녔는데 또 사고싶어서 보니깐 품절이여서 계속 못사고 있었는데 이번에 재입고되서 오트밀색으로 구매했어요!! 너무 맘에 들어요!!
새로운색들도 내주시면 좋겠어요ㅠ",5,23.11.22,,오트밀,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,la**,키작녀들 강추해요 시중에 나온 건 너무 크고 긴데 이건  딱 맞고 색감도 넘 예뻐요 블루랑 핑크 샀는데 색상 별로 다 쟁이고 싶어요 쨍하지 않은 이런 색감 겨울에 딱이구 기모라서 좋아여,5,22.12.29,152cm·50kg·상의 66,뮤트블루,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,1,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,ju**,"두껍고 좋아요!! 
다른 색상으로 하나 더 사려고 합니다~
 바지랑 같이 샀는데 둘 다 맘에들어요
후드 사고싶었는데 여기서 사길 너무 잘한듯용",5,22.12.22,,매트차콜,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,ll**,사진에 색감이 잘 나오지 않아서 속상하네.. 말그대로 그냥 딸기우유 색감이예요! 연핑쿠 좋아하는 사람들 있다면 다 좋아할 색상이여유! 제 말 믿고 한 번 구매해보세오! 후회하지 않을 겁니다!,5,22.12.22,156cm·44kg·상의 55,베이비핑크,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,je**,"사진은 왜 저렇게 찍히는지 모르겠네요 사진과는 다릅니다 실물이 더 괜찮습니다
하지만 상체 부분이 짧아서 완전한 오버핏을 원하시는 분이라면 다른제품 추천드립니다
그렇지만 상체 부분이 짧기 때문에 후드 치고는 너무 편하게 입은 느낌은 아니라서 꾸안꾸 느낌? 을 원하신다면 추천합니다",5,22.12.21,,뮤트블루,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,2,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,sn**,"생각보다 넉넉한 사이즈에 편하게 입을 수 있어서 좋아요 다른 딱맞는 사이즈의 아우터를 입게 되면 조금 뭔가 힘들 수는 있는 느낌이지만 그래도 만족:) 그치만 제가 하나  놓친 디테일ㅠㅠ 소매 끝 부분이 너무 짧았어요.... ㅠㅠ 
그래도 너무 따뜻하고 이뻐서 만족합니다!",4,22.12.13,158cm·50kg·상의 55,매트차콜,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,jw**,"설명처럼 일반 후드티보다 짧아서 키작은 저한테 길이가 딱 좋아요! 그리고 후드가 진짜 엄청 커요 클 걸 예상했지만 실물보고 쬐끔 놀랐어요 ㅋㅋㅋ
기모라서 따뜻하고 여기저기 다 잘 어울려서 다른 색도 사고 싶어요",5,22.11.16,156cm·49kg·상의 55,멜란지그레이,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,do**,"작년에 오트밀사고 너무 잘입어서 재입고 되기만을 기다렸다가 그레이도 추가로 샀어요
너무 폭닥하고 부드럽고 제가 가진 후드티중에 핏이 가장 마음에 들어오 ㅠ
다른 색상으로도 많이 나왔으면 좋겠어요..",5,22.11.02,160cm·47kg·상의 44,멜란지그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,le**,"고민하다가 구매했는데 너무 잘 샀어요!!!
색은 짙은 먹색이고 품이 생각보다 커서 안에 목티 하나 입고 입으면 딱이에요.
제가 입으면 딱 골반정도까지 오는 길이에요.
저는 딱 이 정도 길이의 후드티 찾고 있어서 너무 마음에 들었어요!!!",5,22.01.05,158cm·46kg·상의 44,매트차콜,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,dj**,첨 입었을때는 가로로 길고 모자가 커서 애매한 핏이라 생각했는데 어벙벙하구 점프한 핏이 매력있는 것 같아용 슬앤조거팬츠랑 입으면 찰떡,5,21.12.07,160cm·50kg·상의 55,매트차콜,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,on**,"방방한 핏이고 모자도 커서 너무 좋아용
아무 바지랑 다 잘어울릴 것 같아요
안에 기모도 들어서 따뜻하고 패딩이나 코트에 다 어울릴 색상이네여",5,24.01.06,159cm·58kg·상의 55,오트밀,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,냥이집사,일단 소매에 로고 박혀잇는거 너무 이쁘고 지금까지 삿던  후드티중에 단연 최고 ㅜㅜ 다른색도 살려고 다시들어왔더니 다 품절이더라구여ㅜㅜ 아쉽네용 😂,5,23.02.01,163cm·56kg·상의 66,뮤트블루,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,jm**,"기모 부드럽고 좋아요
기장이 길지 않은데 또 크롭까지는 아니고 어정쩡한 기장인가 싶다가 계속 입다보니 딱 잘 떨어진 기장이에요
목부분이 넓어서 바람들까 싶은데..
잘 입고 있어요",5,23.01.19,164cm·46kg·상의 44,멜란지그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,04**,렌토양기모후드 컬러 고민하다가 오트밀 구매했는데 색도 밝고 어디에도 무난하게 잘 입힐거 같아요~ 따뜻하고 주머니에 손 넣어도 귀엽고 예쁘네요~,5,23.01.03,158cm·51kg·상의 55,오트밀,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
슬로우앤드,[No.1후드] #LENTO. 렌토 양기모후디 - 7 color,"30,000원","2,106",4.7,ks**,후기대로 너무 좋네요 색깔도 이쁘고~ 따뜻할 것 같구요 핏이 맘에 들어요~ 이번 여행때 잘 입겠습니다 다른 색깔도 더 사면 좋을 것 같아요!!,5,22.12.27,163cm·48kg·상의 44,뮤트블루,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,go**,착용감 너무 좋고 재질도 너무 좋고 모델 분 처럼 후드 줄을 리본으로 묶어서 입으면 귀여워요  짱짱 예쁜 후드 집업 살 수 있어서 좋았어요 다만 옷 안 쪽의 기모라고 해야하나요 검정 옷 입고 후드 입으면 저렇게 흰색의 기모?들이 묻어납니다! ㅠㅠ 여러…더보기,4,23.12.11,161cm·50kg·상의 55,그레이,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,oh**,"지난해부터 계속 고민했어요! 기본템일수록 자주 입기 때문에 퀄리티가 중요하다고 생각해서 신경 많이 써서 주문했는데, 옷 전체적인 핏이나 두께는 만족해요! 다만 지퍼가 잘 안된다는게 아쉽네요 ㅠㅠ",4,22.01.01,159cm·44kg·상의 44,그레이,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,14,0
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,js**,"너무 만족해요!!
기본템 마음에 드는 거 찾기가 정말 어려운데 마음에 쏙 들었습니다
원단도 탄탄해서 핏 잘 잡히고 기모라 보온성도 있어요 ㅎㅎ
무엇보다 핏이 정말 예뻐요ㅠㅠㅠ
단독으로 입기도 레이어드 하기도 딱 예쁜 핏입니다

크롭은 보통 아방한 핏이 많던데 요 후드집업은 일자로 떨어지는 게 무엇보다 좋았어요
저는 아우터에 레이어드할 겸 센터에서 운동복 위에 입을 겸 해서 구매한거라 너무 아방한 핏은 싫었거든요
요 제품은 정말 딱 마음에 들었습니다

그리고 새 옷 냄새, 지퍼에 대한 이슈가 좀 있는 거 같아 걱정했는데 제가 받아본 상품은 전혀 문제가 없더라구요
지퍼도 너무 부드럽게 잘 올라가구 냄새도 심하지 않았습니다",5,21.04.26,157cm·43kg·상의 44,그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,30,0
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,으니인,중간중간 실밥이 튀어나온 부분이 있긴한데 핏도 이쁘고 부들부들한데다가 모자도 크기 괜찮아서 자주 입을거 같아요 다른 색도 사고싶을 정도로 맘에 듭니다,4,23.11.20,156cm·46kg·상의 44,그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,li**,"적당한 크롭 기장이어서 편하고 예뻐요. 루즈핏이라 어깨 넓은 체형에도 잘 어울려요.
실밥이 군데군데 정리 안된 부분도 있으나, 전체적으로 마음에 듭니다. 안에 기모도 따뜻하게 잘 깔려 있습니다",5,23.12.27,173cm·48kg·상의 55,그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",1,0,1
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,my**,모자가 각 잡혀 있는 게 좋아요! 어디 이너로 입어도 딱 예쁜 모자핏 나와요 아는 선배가 후드집업 어디서 샀냐고 물어봤을 정도로 무난하고 깔끔합니다! 한 가지 단점은 투웨이 지퍼가 부딪히면서 나는 소리가 좀 큰 구 같아요~,5,23.12.11,156cm·48kg·상의 55,그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,so**,"배송도 빨랏고 데일리로 아무때나 입기
좋음거같아요 후기에 보면 지퍼소리 신경쓰인다고 하는데 뭔지 알거같아요 지퍼소리가 챙챙 거린다고 해야하나 되게 가볍게 챙챙챙 움직일때마다 소리나긴하는데 뭐.. 불편한정도는 아닌거같습니다
",5,23.12.04,166cm·58kg·상의 55,그레이,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,ha**,이녀석 핏은 넉넉하니 예쁜데 움직일 때마다 지퍼 소리가 너무 크게 나요..;; 좀 많이 거슬리긴 하는데 저는 이너로 입을 거라 그냥 품으려고요. 아우터로 입으실 분들 알고는 계셔야할듯. 이렇게 지퍼가 자기주장 강한 놈은 처음입니다. ,4,23.11.16,153cm·41kg·상의 33 이하,그레이,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
어리틀빗,[6천장판매] calm hood crop jumper (6color) 기모안감! 재진행,"33,000원","2,069",4.7,ls**,배송은 조금 걸렸구요 마감이나 퀄리티는 헐 너무 좋아~까진 아닌거같아요 .. 기모는 얇지만 따수워서 좋아요 그리고 너무 길거나 짧지 않은 후드를 찾다가 구매한건데 그 부분에선 아주 만족해요 !!,5,22.10.16,160cm·57kg·상의 55,그레이,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,2,0
